4 10
0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 9.371000000000e-01 4.090000000000e-02 1.500000000000e-02 3.500000000000e-03 3.500000000000e-03 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
2.807142857143e-01 0.000000000000e+00 0.000000000000e+00 9.371000000000e-01 4.090000000000e-02 1.500000000000e-02 3.500000000000e-03 3.500000000000e-03 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
2.907142857143e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 5.000000000000e-01 0.000000000000e+00 5.000000000000e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
1.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 5.000000000000e-01 0.000000000000e+00 5.000000000000e-01 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
