 3.350e+00 -2.000e-01 -8.150e+00 -6.591e+00 
 3.350e+00  4.829e-15 -7.950e+00 -6.663e+00 
 3.350e+00  2.000e-01 -7.750e+00 -6.734e+00 
 3.350e+00  4.000e-01 -7.550e+00 -6.804e+00 
 3.350e+00  6.000e-01 -7.350e+00 -6.873e+00 
 3.350e+00  8.000e-01 -7.150e+00 -6.940e+00 
 3.350e+00  1.000e+00 -6.950e+00 -7.003e+00
 3.375e+00 -8.000e+00 -1.588e+01 -4.544e+00 
 3.375e+00 -7.800e+00 -1.568e+01 -4.580e+00 
 3.375e+00 -7.600e+00 -1.547e+01 -4.620e+00 
 3.375e+00 -7.400e+00 -1.527e+01 -4.665e+00 
 3.375e+00 -7.200e+00 -1.507e+01 -4.713e+00 
 3.375e+00 -7.000e+00 -1.488e+01 -4.766e+00 
 3.375e+00 -6.800e+00 -1.467e+01 -4.823e+00 
 3.375e+00 -6.600e+00 -1.447e+01 -4.883e+00 
 3.375e+00 -6.400e+00 -1.427e+01 -4.946e+00 
 3.375e+00 -6.200e+00 -1.407e+01 -5.011e+00 
 3.375e+00 -6.000e+00 -1.387e+01 -5.077e+00 
 3.375e+00 -5.800e+00 -1.367e+01 -5.142e+00 
 3.375e+00 -5.600e+00 -1.347e+01 -5.206e+00 
 3.375e+00 -5.400e+00 -1.327e+01 -5.266e+00 
 3.375e+00 -5.200e+00 -1.307e+01 -5.322e+00 
 3.375e+00 -5.000e+00 -1.287e+01 -5.372e+00 
 3.375e+00 -4.800e+00 -1.267e+01 -5.417e+00 
 3.375e+00 -4.600e+00 -1.247e+01 -5.455e+00 
 3.375e+00 -4.400e+00 -1.227e+01 -5.488e+00 
 3.375e+00 -4.200e+00 -1.207e+01 -5.517e+00 
 3.375e+00 -4.000e+00 -1.187e+01 -5.545e+00 
 3.375e+00 -3.800e+00 -1.167e+01 -5.574e+00 
 3.375e+00 -3.600e+00 -1.147e+01 -5.604e+00 
 3.375e+00 -3.400e+00 -1.127e+01 -5.637e+00 
 3.375e+00 -3.200e+00 -1.107e+01 -5.673e+00 
 3.375e+00 -3.000e+00 -1.087e+01 -5.711e+00 
 3.375e+00 -2.800e+00 -1.067e+01 -5.752e+00 
 3.375e+00 -2.600e+00 -1.047e+01 -5.794e+00 
 3.375e+00 -2.400e+00 -1.027e+01 -5.836e+00 
