288
0.0000000000000000e+00 9.7321804098200512e+17
1.1071774188908812e-05 9.8319682578451942e+17
1.9830475193161057e-05 9.8200741701921306e+17
2.9125558178244582e-05 9.8158473321428454e+17
3.7890132301376944e-05 9.7921620437891955e+17
4.6222626994607552e-05 9.7107366013090483e+17
5.4215270713697805e-05 9.5505964066768205e+17
6.1972714055724687e-05 9.3565550308434445e+17
6.9621985006929066e-05 9.1696045736454925e+17
7.7239176167087642e-05 9.0228108396611558e+17
8.4814586782888668e-05 8.9600583729384986e+17
9.2219151637928931e-05 8.9459140051798106e+17
9.9381602180259598e-05 8.8965592717290522e+17
1.0640623263291626e-04 8.8098504370917402e+17
1.1341020126431900e-04 8.7237433635214016e+17
1.2040878391905707e-04 8.6418938107213286e+17
1.2738962674485599e-04 8.5520505882396877e+17
1.3436010258816022e-04 8.4505425634441728e+17
1.4142246733561681e-04 8.4107521407984038e+17
1.4860109284620115e-04 8.4588962718772186e+17
1.5600336358967404e-04 8.6592201923400819e+17
1.6414484029247944e-04 9.2188722271644378e+17
1.7461007572439069e-04 1.0138905412524777e+18
1.8960912070087321e-04 1.1136671265874967e+18
2.1171769112837691e-04 1.1833055670181888e+18
2.4144382499613481e-04 1.2241422868822454e+18
2.7483857849919247e-04 1.2597429512191872e+18
3.0983478975754597e-04 1.2889037621424906e+18
3.4603367814345365e-04 1.3207811647957937e+18
3.8332280474828728e-04 1.3661435961305582e+18
4.2161955910569038e-04 1.4263992801936891e+18
4.6125797755980358e-04 1.5013927337280438e+18
5.0403297358292409e-04 1.5851471855960870e+18
5.5410071716788245e-04 1.6666689346334031e+18
6.1685005636302748e-04 1.7324344790579950e+18
6.9794497894060115e-04 1.7736396827766134e+18
8.0230429481209509e-04 1.7934442540918648e+18
9.3237770986853707e-04 1.8026829731927526e+18
1.0862473348781654e-03 1.8112009627937364e+18
1.2589751796245885e-03 1.8274188290921193e+18
1.4496452896586298e-03 1.8533210652284065e+18
1.6624367799019657e-03 1.8861742292974556e+18
1.9063947883724008e-03 1.9200577093569441e+18
2.1912529800262037e-03 1.9507408283185864e+18
2.5241124954233918e-03 1.9757046534358963e+18
2.9123323689110858e-03 1.9930126240551590e+18
3.3688261248057128e-03 2.0025154038180662e+18
3.9132886639736686e-03 2.0041937491129720e+18
4.5592204622322274e-03 2.0011478743947210e+18
5.3123133106586229e-03 1.9932781582357466e+18
6.1681743620313201e-03 1.9812314366379021e+18
7.1158874184402698e-03 1.9676436374925443e+18
8.1476810331018168e-03 1.9540770638294095e+18
9.2608515066161523e-03 1.9416846439032105e+18
1.0461671918710280e-02 1.9319966544979894e+18
1.1773148301518988e-02 1.9239624997156163e+18
1.3230531539013213e-02 1.9135947182221455e+18
1.4854768666853868e-02 1.8974064466366190e+18
1.6629403985316538e-02 1.8756401249918464e+18
1.8524446638806702e-02 1.8507824037166697e+18
2.0528582357568159e-02 1.8236481230158216e+18
2.2619898047333109e-02 1.7951677004790994e+18
2.4766562030314243e-02 1.7667368305412603e+18
2.6953631112668797e-02 1.7375950228145597e+18
2.9179553643090661e-02 1.7077539550807004e+18
3.1426869437608862e-02 1.6777119420371272e+18
3.3670243890048135e-02 1.6477553129699515e+18
3.5900066767073580e-02 1.6182404371923159e+18
3.8120873096384900e-02 1.5891015056158999e+18
4.0340779950849837e-02 1.5602336866443123e+18
4.2561696617141043e-02 1.5311369515257554e+18
4.4771520276295607e-02 1.5011184701181898e+18
4.6961233076294517e-02 1.4703210046993733e+18
4.9128985513504864e-02 1.4376650803066135e+18
5.1256909729446631e-02 1.4036904040701463e+18
5.3336568052793298e-02 1.3689987223707602e+18
5.5371088734159746e-02 1.3342584960192161e+18
5.7366001543165290e-02 1.2996542681437780e+18
5.9321569692692200e-02 1.2648545950898176e+18
6.1237640576183416e-02 1.2309411195643080e+18
6.3120897955534550e-02 1.1973877626317412e+18
6.4971503843261891e-02 1.1636267678295557e+18
6.6791695671451046e-02 1.1297228502726121e+18
6.8582042615858207e-02 1.0957703222891487e+18
7.0348782277960487e-02 1.0614010899980292e+18
7.2099052334823610e-02 1.0269349385201683e+18
