288
2.7993158558227349e-01 4.8966921129837620e+08
2.8461587907097163e-01 4.7501586795462853e+08
2.8992812830520165e-01 4.6072305579939997e+08
2.9595173543012443e-01 4.4721150538240767e+08
3.0275652081607607e-01 4.3444217642441267e+08
3.1040800665650270e-01 4.2227999870782906e+08
3.1896937672929759e-01 4.1065493404437602e+08
3.2849724635924582e-01 3.9955633338745683e+08
3.3903614434177742e-01 3.8903562599015141e+08
3.5061145567291518e-01 3.7915496636734706e+08
3.6322478499736255e-01 3.6986957426737291e+08
3.7685830290455702e-01 3.6089471347515386e+08
3.9149167517625139e-01 3.5164450385368860e+08
4.0712715335465754e-01 3.4134074478514248e+08
4.2380744020443961e-01 3.2933750997556794e+08
4.4160442961360369e-01 3.1541966321455330e+08
4.6057464174907514e-01 2.9984189225434959e+08
4.8070452327246660e-01 2.8317599703383297e+08
5.0187681327158473e-01 2.6623546628466812e+08
5.2387256696729101e-01 2.5034094848878247e+08
5.4640556049346545e-01 2.3688439540170786e+08
5.6916991655266369e-01 2.2771334016927889e+08
5.9188482958692257e-01 2.2288160003110465e+08
6.1432629705299813e-01 2.2065354919768423e+08
6.3633317699448222e-01 2.1914334391561997e+08
6.5779380545748467e-01 2.1771868913547868e+08
6.7862270565983729e-01 2.1620652476167446e+08
6.9875233143755811e-01 2.1462629400571561e+08
7.1812928757346872e-01 2.1305708502776834e+08
7.3671256362863990e-01 2.1161718045300886e+08
7.5447213890499554e-01 2.1042803833688176e+08
7.7138797120876268e-01 2.0946059446440420e+08
7.8745030165431540e-01 2.0872046974501738e+08
8.0265807185559501e-01 2.0809128834213692e+08
8.1701864682663883e-01 7.8477032610701486e+07
8.3054578809971269e-01 7.2773576339117512e+07
8.4325849348409021e-01 6.8579689298302397e+07
8.5518024195108233e-01 6.5339010944818430e+07
8.6633793214787447e-01 6.5253219260931760e+07
8.7676092036804110e-01 6.6236406476884142e+07
8.8648055452170615e-01 6.5868997680979654e+07
8.9552955481692620e-01 6.5297073634474076e+07
9.0394131019727553e-01 6.4703168252802275e+07
9.1174948118940080e-01 6.4496080829620555e+07
9.1898761618239544e-01 6.4671302066987254e+07
9.2568885405756984e-01 6.3221843121532619e+07
9.3188572568606209e-01 6.1996142293983184e+07
9.3760982426438344e-01 6.1372754082753412e+07
9.4289169636309766e-01 6.1432492175338276e+07
9.4776072764171282e-01 6.0922587470030546e+07
9.5224507935343050e-01 5.9982739390934251e+07
9.5637159375895353e-01 5.9320738992684774e+07
9.6016575031025220e-01 5.8602628594702534e+07
9.6365167001623353e-01 5.7359733502134398e+07
9.6685211742820809e-01 5.5965181477120981e+07
9.6978850502416747e-01 5.5479647920868836e+07
9.7248091655269764e-01 5.4837524461918324e+07
9.7494816693463915e-01 5.3841603882670686e+07
9.7720783461423355e-01 5.3725122579675578e+07
9.7927629963880292e-01 5.4745270197890662e+07
9.8116880581960420e-01 5.6649064222918473e+07
9.8289951862393599e-01 5.8725695220297024e+07
9.8448158356707560e-01 6.0296051773219213e+07
9.8592718207334229e-01 6.1395550195742704e+07
9.8724758292345316e-01 6.2240442493698619e+07
9.8845319668067078e-01 6.2769064154892974e+07
9.8955363155040099e-01 6.3007422142056808e+07
9.9055774535743280e-01 6.3159530765131585e+07
9.9147369528467899e-01 6.2704076705653124e+07
9.9230898942256807e-01 6.0748026830348261e+07
9.9307053317381178e-01 5.7191181914496101e+07
9.9376466881057501e-01 5.3383546328615986e+07
9.9439721357529609e-01 5.1133204269204751e+07
9.9497350072640811e-01 4.9688323792285353e+07
9.9549842220999041e-01 4.8898958755952217e+07
9.9597646082230529e-01 4.7395253426677406e+07
9.9641172351002416e-01 4.6983388708725460e+07
9.9680796684107009e-01 4.8977092536075339e+07
9.9716862613055957e-01 4.9905891751882300e+07
9.9749684620899071e-01 5.0034916873796523e+07
9.9779550097958214e-01 5.0234749203492448e+07
9.9806721517134711e-01 5.0780413007939972e+07
9.9831438561232633e-01 5.1705974297494292e+07
9.9853920043956323e-01 5.1698571748721793e+07
9.9874365753545968e-01 5.0754783718034081e+07
9.9892957954453432e-01 4.9929055040595628e+07
9.9909862817691275e-01 4.9490182617017396e+07
9.9925231853515695e-01 4.9092634981442064e+07
9.9939203198295878e-01 4.8181455051572606e+07
9.9951902768794332e-01 4.6030386684302315e+07
9.9963445315997657e-01 4.3134143815568447e+07
9.9973935349378751e-01 4.2026946299163036e+07
9.9983467993824449e-01 4.1814988732503988e+07
1.0000000000000000e+00 4.1768192492992297e+07
