288 8
0.0000000000000000e+00 1.0000000000000000e-02 0.0000000000000000e+00 9.7999999999438303e-01 5.6170591003831270e-12 1.0000000000000000e-02 1.3507214112465724e-20 1.4442472694008141e-20 1.5377731273982359e-20
1.1071774188908812e-05 1.0000000000000000e-02 0.0000000000000000e+00 9.7999999999394027e-01 6.0598100357593335e-12 1.0000000000000000e-02 1.3589642522381872e-20 1.4546881982390707e-20 1.5504121441059388e-20
1.9830475193161057e-05 1.0000000000000000e-02 0.0000000000000000e+00 9.7999999999381060e-01 6.1893633336534491e-12 1.0000000000000000e-02 1.3598601039849404e-20 1.4558229450454837e-20 1.5517857859868053e-20
2.9125558178244582e-05 1.0000000000000000e-02 0.0000000000000000e+00 9.7999999999364429e-01 6.3557509609014044e-12 1.0000000000000000e-02 1.3590385393731376e-20 1.4547822933381928e-20 1.5505260472131127e-20
3.7890132301376944e-05 1.0000000000000000e-02 0.0000000000000000e+00 9.7999999999308396e-01 6.9159701892994387e-12 1.0000000000000000e-02 1.3688421667273239e-20 1.4672002188652339e-20 1.5655582709340259e-20
4.6222626994607552e-05 1.0000000000000000e-02 0.0000000000000000e+00 9.7999999999175447e-01 8.2456028398325241e-12 1.0000000000000000e-02 1.3996619816741018e-20 1.5062386527232052e-20 1.6128153237180392e-20
5.4215270713697805e-05 1.0000000000000000e-02 0.0000000000000000e+00 9.7999999999004372e-01 9.9562827324717876e-12 1.0000000000000000e-02 1.4525209633128219e-20 1.5731933794664151e-20 1.6938657955714689e-20
6.1972714055724687e-05 1.0000000000000000e-02 0.0000000000000000e+00 9.7999999998887333e-01 1.1126791656382253e-11 1.0000000000000000e-02 1.5073937880905946e-20 1.6426989962902473e-20 1.7780042044532093e-20
6.9621985006929066e-05 1.0000000000000000e-02 0.0000000000000000e+00 9.7999999998759868e-01 1.2401286452998628e-11 1.0000000000000000e-02 1.5630048150120166e-20 1.7131396774836045e-20 1.8632745399282430e-20
7.7239176167087642e-05 1.0000000000000000e-02 0.0000000000000000e+00 9.7999999998636289e-01 1.3637180209975743e-11 1.0000000000000000e-02 1.6099815842976331e-20 1.7726436508896422e-20 1.9353057174652081e-20
8.4814586782888668e-05 1.0000000000000000e-02 0.0000000000000000e+00 9.7999999998563014e-01 1.4369790651996428e-11 1.0000000000000000e-02 1.6334860003340009e-20 1.8024159788042727e-20 1.9713459572615117e-20
9.2219151637928931e-05 1.0000000000000000e-02 0.0000000000000000e+00 9.7999999998494836e-01 1.5051606174912121e-11 1.0000000000000000e-02 1.6445303479211814e-20 1.8164055012040327e-20 1.9882806544763564e-20
