288
2.3371663310766777e-01 1.9053802653306474e+02 7.3218581792060792e+07
2.3530377110892153e-01 2.0995106604443851e+02 7.5032298416477889e+07
2.3689262676708622e-01 2.3048873179782117e+02 7.7141094396570385e+07
2.3847733528544968e-01 2.5083297771763969e+02 7.9823691343812168e+07
2.4004415007120017e-01 2.7110851417527516e+02 8.2953744585364401e+07
2.4158269264236121e-01 2.9235301945474390e+02 8.6247318031038404e+07
2.4309001894546978e-01 3.1493381823667937e+02 8.9630372218576387e+07
2.4456522377665291e-01 3.3926170859223146e+02 9.3040513797246978e+07
2.4600900438922979e-01 3.6697555507942747e+02 9.6216880131793454e+07
2.4742785551839219e-01 4.0127682735306496e+02 9.8727570526429340e+07
2.4883739455685860e-01 4.4545513460314720e+02 1.0030645692060277e+08
2.5025897136604303e-01 5.0500372585021563e+02 1.0056109158722194e+08
2.5172315071227958e-01 5.8947293948487902e+02 9.8936682661005691e+07
2.5327588413190183e-01 7.0374887706165043e+02 9.6045180552667946e+07
2.5496004695230556e-01 8.4476183347059009e+02 9.3330626254459083e+07
2.5679672898781047e-01 1.0112764928268996e+03 9.1451522163488314e+07
2.5879430327707698e-01 1.2108136509939898e+03 9.0122901681229562e+07
2.6096722293751151e-01 1.4575352552859763e+03 8.8890544689878196e+07
2.6334361866281419e-01 1.7685140824131838e+03 8.7551275049235880e+07
2.6596325828064138e-01 2.1629041351467226e+03 8.6124541923035696e+07
2.6887399973908899e-01 2.6633139567431699e+03 8.4704261467663944e+07
2.7213028211772183e-01 3.2979430437945698e+03 8.3363310434945643e+07
2.7579361326409191e-01 4.1003527495564176e+03 8.2173926156366929e+07
2.7993158558227349e-01 5.1091000020865986e+03 8.1202155656320199e+07
2.8461587907097163e-01 6.3774258113809265e+03 8.0366096265686914e+07
2.8992812830520165e-01 7.9595822994468053e+03 7.9703115236190334e+07
2.9595173543012443e-01 9.8972545145650529e+03 7.9379469545548275e+07
3.0275652081607607e-01 1.2249341752282371e+04 7.9313918779639170e+07
3.1040800665650270e-01 1.5086097474628930e+04 7.9375746942927912e+07
3.1896937672929759e-01 1.8479750864439768e+04 7.9473370410166055e+07
3.2849724635924582e-01 2.2498945986935745e+04 7.9553430340161473e+07
3.3903614434177742e-01 2.7199838157402472e+04 7.9608064949009582e+07
3.5061145567291518e-01 3.2623461581706371e+04 7.9648878719276398e+07
3.6322478499736255e-01 3.8812793843671236e+04 7.9627646447734565e+07
3.7685830290455702e-01 4.5854088030076222e+04 7.9323292026324809e+07
3.9149167517625139e-01 5.3927647291573587e+04 7.8257495530955255e+07
4.0712715335465754e-01 6.3324313089007228e+04 7.5742456840458691e+07
4.2380744020443961e-01 7.4366986137207816e+04 7.1154673145694003e+07
4.4160442961360369e-01 8.7251417910667980e+04 6.4267578200258598e+07
4.6057464174907514e-01 1.0190797957993917e+05 5.5413824223176651e+07
4.8070452327246660e-01 1.1797812050081973e+05 4.5461800816796295e+07
5.0187681327158473e-01 1.3490845037601588e+05 3.5687695613870062e+07
5.2387256696729101e-01 1.5211984159492565e+05 2.7429475379117556e+07
5.4640556049346545e-01 1.6915662403300797e+05 2.1658435905287132e+07
5.6916991655266369e-01 1.8578531550986311e+05 2.0000000000000000e+07
5.9188482958692257e-01 2.0203109837782246e+05 2.0000000000000000e+07
6.1432629705299813e-01 2.1806808682779703e+05 2.0000000000000000e+07
6.3633317699448222e-01 2.3406837592401938e+05 2.0000000000000000e+07
6.5779380545748467e-01 2.5005371532124217e+05 2.0000000000000000e+07
6.7862270565983729e-01 2.6599246881807514e+05 2.0000000000000000e+07
6.9875233143755811e-01 2.8182911835925677e+05 2.0000000000000000e+07
7.1812928757346872e-01 2.9750156247312902e+05 2.0000000000000000e+07
7.3671256362863990e-01 3.1294370112381672e+05 2.0000000000000000e+07
7.5447213890499554e-01 3.2809051632663544e+05 2.0000000000000000e+07
7.7138797120876268e-01 3.4290635104145482e+05 2.0000000000000000e+07
7.8745030165431540e-01 3.5735443857743236e+05 2.0000000000000000e+07
8.0265807185559501e-01 3.7142585736742819e+05 2.0000000000000000e+07
8.1701864682663883e-01 3.8509953857835330e+05 2.0000000000000000e+07
8.3054578809971269e-01 3.9835623735428380e+05 2.0000000000000000e+07
8.4325849348409021e-01 4.1118783774372865e+05 2.0000000000000000e+07
8.5518024195108233e-01 4.2358568155022239e+05 2.0000000000000000e+07
8.6633793214787447e-01 4.3553783320131653e+05 2.0000000000000000e+07
8.7676092036804110e-01 4.4704395260530460e+05 2.0000000000000000e+07
8.8648055452170615e-01 4.5810768246826192e+05 2.0000000000000000e+07
8.9552955481692620e-01 4.6872732705229317e+05 2.0000000000000000e+07
9.0394131019727553e-01 4.7890527571429097e+05 2.0000000000000000e+07
9.1174948118940080e-01 4.8864521586891252e+05 2.0000000000000000e+07
9.1898761618239544e-01 4.9795336747449782e+05 2.0000000000000000e+07
9.2568885405756984e-01 5.0684224453651684e+05 2.0000000000000000e+07
9.3188572568606209e-01 5.1531653388949501e+05 2.0000000000000000e+07
9.3760982426438344e-01 5.2338529882398545e+05 2.0000000000000000e+07
9.4289169636309766e-01 5.3105911864300526e+05 2.0000000000000000e+07
9.4776072764171282e-01 5.3835238319281535e+05 2.0000000000000000e+07
9.5224507935343050e-01 5.4527678082981298e+05 2.0000000000000000e+07
9.5637159375895353e-01 5.5184301820645190e+05 2.0000000000000000e+07
9.6016575031025220e-01 5.5806444251615659e+05 2.0000000000000000e+07
9.6365167001623353e-01 5.6395484845232172e+05 2.0000000000000000e+07
9.6685211742820809e-01 5.6952617240057630e+05 2.0000000000000000e+07
9.6978850502416747e-01 5.7478895474089566e+05 2.0000000000000000e+07
9.7248091655269764e-01 5.7975815218095900e+05 2.0000000000000000e+07
9.7494816693463915e-01 5.8444665826484619e+05 2.0000000000000000e+07
9.7720783461423355e-01 5.8886420304687938e+05 2.0000000000000000e+07
9.7927629963880292e-01 5.9302219201916794e+05 2.0000000000000000e+07
9.8116880581960420e-01 5.9693262086421170e+05 2.0000000000000000e+07
9.8289951862393599e-01 6.0060823107382935e+05 2.0000000000000000e+07
9.8448158356707560e-01 6.0406174102766486e+05 2.0000000000000000e+07
9.8592718207334229e-01 6.0730394346619747e+05 2.0000000000000000e+07
9.8724758292345316e-01 6.1034468587938149e+05 2.0000000000000000e+07
9.8845319668067078e-01 6.1319412151323736e+05 2.0000000000000000e+07
9.8955363155040099e-01 6.1586176851156156e+05 2.0000000000000000e+07
9.9055774535743280e-01 6.1835617926097033e+05 2.0000000000000000e+07
9.9147369528467899e-01 6.2068760509825405e+05 2.0000000000000000e+07
9.9230898942256807e-01 6.2286677429056703e+05 2.0000000000000000e+07
9.9307053317381178e-01 6.2490113594598835e+05 2.0000000000000000e+07
9.9376466881057501e-01 6.2679410730848857e+05 2.0000000000000000e+07
9.9439721357529609e-01 6.2854914877824718e+05 2.0000000000000000e+07
9.9497350072640811e-01 6.3017521782961371e+05 2.0000000000000000e+07
9.9549842220999041e-01 6.3167925764786568e+05 2.0000000000000000e+07
9.9597646082230529e-01 6.3307001715900458e+05 2.0000000000000000e+07
9.9641172351002416e-01 6.3434999165779771e+05 2.0000000000000000e+07
9.9680796684107009e-01 6.3552225287599652e+05 2.0000000000000000e+07
9.9716862613055957e-01 6.3659826526693266e+05 2.0000000000000000e+07
9.9749684620899071e-01 6.3758255971503013e+05 2.0000000000000000e+07
9.9779550097958214e-01 6.3847803567905142e+05 2.0000000000000000e+07
9.9806721517134711e-01 6.3928842084453616e+05 2.0000000000000000e+07
9.9831438561232633e-01 6.4001760968390608e+05 2.0000000000000000e+07
9.9853920043956323e-01 6.4067212256648671e+05 2.0000000000000000e+07
9.9874365753545968e-01 6.4125550972664054e+05 2.0000000000000000e+07
9.9892957954453432e-01 6.4176885088418145e+05 2.0000000000000000e+07
9.9909862817691275e-01 6.4221472959286382e+05 2.0000000000000000e+07
9.9925231853515695e-01 6.4259673718124023e+05 2.0000000000000000e+07
9.9939203198295878e-01 6.4291862300680962e+05 2.0000000000000000e+07
9.9951902768794332e-01 6.4318409812852368e+05 2.0000000000000000e+07
9.9963445315997657e-01 6.4339425118804211e+05 2.0000000000000000e+07
9.9973935349378751e-01 6.4354714404750860e+05 2.0000000000000000e+07
9.9983467993824449e-01 6.4364645934458845e+05 2.0000000000000000e+07
1.0000000000000000e+00 6.4369518319180643e+05 2.0000000000000000e+07
