288
0.0000000000000000e+00 1.3955564665040333e+09
1.1071774188908812e-05 1.4103245472163305e+09
1.9830475193161057e-05 1.3936517421306283e+09
2.9125558178244582e-05 1.3900051241986563e+09
3.7890132301376944e-05 1.3860002423075950e+09
4.6222626994607552e-05 1.3833314830090868e+09
5.4215270713697805e-05 1.3844419198117013e+09
6.1972714055724687e-05 1.3934016058837428e+09
6.9621985006929066e-05 1.4097365295767660e+09
7.7239176167087642e-05 1.4238362394242265e+09
8.4814586782888668e-05 1.4312531988224063e+09
9.2219151637928931e-05 1.4343795745064394e+09
9.9381602180259598e-05 1.4344253257750053e+09
1.0640623263291626e-04 1.4334397122721312e+09
1.1341020126431900e-04 1.4321908891624918e+09
1.2040878391905707e-04 1.4327470177831039e+09
1.2738962674485599e-04 1.4354057620010366e+09
1.3436010258816022e-04 1.4331022633109107e+09
1.4142246733561681e-04 1.4282689082724276e+09
1.4860109284620115e-04 1.4267430538523064e+09
1.5600336358967404e-04 1.4355733562531135e+09
1.6414484029247944e-04 1.4448543380096979e+09
1.7461007572439069e-04 1.4547034167895846e+09
1.8960912070087321e-04 1.4578489859860697e+09
2.1171769112837691e-04 1.4429254986081111e+09
2.4144382499613481e-04 1.4259650743836896e+09
2.7483857849919247e-04 1.4174690747066050e+09
3.0983478975754597e-04 1.4175126704906042e+09
3.4603367814345365e-04 1.4188208365340023e+09
3.8332280474828728e-04 1.4159169321250563e+09
4.2161955910569038e-04 1.4099668430426078e+09
4.6125797755980358e-04 1.3881685657622619e+09
5.0403297358292409e-04 1.3443291636819482e+09
5.5410071716788245e-04 1.2905783202368405e+09
6.1685005636302748e-04 1.2416474563832738e+09
6.9794497894060115e-04 1.2040821321834643e+09
8.0230429481209509e-04 1.1778092484826612e+09
9.3237770986853707e-04 1.1628514958080280e+09
1.0862473348781654e-03 1.1562806158915317e+09
1.2589751796245885e-03 1.1504574094548872e+09
1.4496452896586298e-03 1.1406377274842758e+09
1.6624367799019657e-03 1.1252378666881359e+09
