288
0.0000000000000000e+00 8.6604221073695258e+17
4.2493158270429099e-05 8.6835086052030259e+17
8.0378428042204852e-05 8.6584161961194189e+17
1.1912367655564360e-04 8.6165220749601638e+17
1.5570707718592924e-04 8.5702028442886362e+17
1.9086938740675574e-04 8.4716655567774285e+17
2.2468834505673385e-04 8.2946577395108966e+17
2.5765774560027044e-04 8.0857264299499878e+17
2.9001679872231456e-04 7.9156207400259290e+17
3.2166722044069118e-04 7.7924196414909466e+17
3.5244055171956834e-04 7.6568517464017126e+17
3.8247828063364686e-04 7.4778600747990106e+17
4.1212583358940513e-04 7.3100952828814886e+17
4.4147863050159053e-04 7.1891070539060147e+17
4.7043102909050116e-04 7.1167893440507226e+17
4.9885091852375218e-04 7.0823357363262912e+17
5.2662029317784853e-04 7.0901675908041472e+17
5.5354630098247704e-04 7.1159594044537126e+17
5.7957309554745873e-04 7.1327319770352666e+17
6.0479071710850540e-04 7.1715947496114278e+17
6.2915592400536458e-04 7.1909305492790323e+17
6.5293836024926666e-04 7.1972628086652608e+17
6.7631846862015177e-04 7.2319284631116902e+17
6.9925352284272435e-04 7.2560084928603853e+17
7.2194197573216545e-04 7.2791849862675814e+17
7.4449071626314645e-04 7.2946287369365594e+17
7.6720746444947086e-04 7.2968784116376730e+17
7.9079056622333166e-04 7.3463315713144320e+17
8.1627672758166625e-04 7.5791138778015616e+17
8.4448189793062678e-04 8.1163466034684109e+17
8.7667095813603879e-04 8.9689863942144538e+17
9.1636296320340982e-04 1.0031947965220225e+18
9.7217428920859383e-04 1.0825459624372233e+18
1.0511067124020501e-03 1.1318198205514744e+18
1.1479470359450072e-03 1.1641312316666765e+18
1.2570395967717030e-03 1.1815992452793021e+18
1.3744545778360262e-03 1.1920355874463764e+18
1.4968533270807161e-03 1.2029366755204739e+18
1.6233560274139247e-03 1.2170185133522516e+18
1.7526290621878715e-03 1.2353242728959450e+18
1.8852754661426996e-03 1.2571928097569623e+18
2.0239178312241313e-03 1.2828926657855040e+18
2.1717798445177738e-03 1.3111274524168384e+18
2.3330358536305384e-03 1.3399743426684052e+18
2.5160241479891265e-03 1.3650975736953411e+18
2.7317571303653310e-03 1.3868269379184376e+18
2.9931138401299018e-03 1.4095466379050929e+18
3.3026165467734403e-03 1.4379764047901583e+18
3.6634444840339953e-03 1.4673487255061793e+18
4.0839613739298564e-03 1.4860176748084759e+18
4.5480580288921324e-03 1.5012438574338278e+18
5.0585071072063448e-03 1.5134609576530084e+18
5.6215915328597932e-03 1.5200660382987164e+18
6.2311825996161918e-03 1.5222224319715930e+18
6.8691030396396124e-03 1.5198131146107228e+18
7.5191506787767315e-03 1.5198061732705695e+18
8.2077687737308613e-03 1.5201863931561503e+18
8.9476597226184618e-03 1.5224454326571459e+18
