288 8
0.0000000000000000e+00 5.0000000000000001e-03 0.0000000000000000e+00 9.8499999999999466e-01 5.3832543490373081e-15 1.0000000000000000e-02 1.0436182853178605e-20 1.0552512085930939e-20 1.0668841284105232e-20
4.2493158270429099e-05 5.0000000000000001e-03 0.0000000000000000e+00 9.8499999999999421e-01 5.7313971769012839e-15 1.0000000000000000e-02 1.0467897564668461e-20 1.0592684056908756e-20 1.0717470524708380e-20
8.0378428042204852e-05 5.0000000000000001e-03 0.0000000000000000e+00 9.8499999999999421e-01 5.7505764468362161e-15 1.0000000000000000e-02 1.0470418506953888e-20 1.0595876971344957e-20 1.0721335429482888e-20
1.1912367655564360e-04 5.0000000000000001e-03 0.0000000000000000e+00 9.8499999999999399e-01 5.9476566783256979e-15 1.0000000000000000e-02 1.0482985298607963e-20 1.0611794514535565e-20 1.0740603737110027e-20
1.5570707718592924e-04 5.0000000000000001e-03 0.0000000000000000e+00 9.8499999999999399e-01 6.0776498594945221e-15 1.0000000000000000e-02 1.0497006221825809e-20 1.0629554027780595e-20 1.0762101843863809e-20
1.9086938740675574e-04 5.0000000000000001e-03 0.0000000000000000e+00 9.8499999999999377e-01 6.1829212149802529e-15 1.0000000000000000e-02 1.0528304366379564e-20 1.0669198383036545e-20 1.0810092408970538e-20
2.2468834505673385e-04 5.0000000000000001e-03 0.0000000000000000e+00 9.8499999999999377e-01 6.2353490328668121e-15 1.0000000000000000e-02 1.0586835194477827e-20 1.0743337900933159e-20 1.0899840613535811e-20
2.5765774560027044e-04 5.0000000000000001e-03 0.0000000000000000e+00 9.8499999999999377e-01 6.2982750978039094e-15 1.0000000000000000e-02 1.0656824927350993e-20 1.0831992098881634e-20 1.1007159272578360e-20
2.9001679872231456e-04 5.0000000000000001e-03 0.0000000000000000e+00 9.8499999999999333e-01 6.5647773800131044e-15 1.0000000000000000e-02 1.0714519257416108e-20 1.0905072028889047e-20 1.1095624799295612e-20
3.2166722044069118e-04 5.0000000000000001e-03 0.0000000000000000e+00 9.8499999999999244e-01 7.5551983901241601e-15 1.0000000000000000e-02 1.0762115230081335e-20 1.0965360585717460e-20 1.1168605939592151e-20
3.5244055171956834e-04 5.0000000000000001e-03 0.0000000000000000e+00 9.8499999999998933e-01 1.0740442711089505e-14 1.0000000000000000e-02 1.0831198181903884e-20 1.1052865530908380e-20 1.1274532878283443e-20
3.8247828063364686e-04 5.0000000000000001e-03 0.0000000000000000e+00 9.8499999999998311e-01 1.6918339775557241e-14 1.0000000000000000e-02 1.0938924978441179e-20 1.1189318609460789e-20 1.1439712238481628e-20
4.1212583358940513e-04 5.0000000000000001e-03 0.0000000000000000e+00 9.8499999999997601e-01 2.4081038996577362e-14 1.0000000000000000e-02 1.1055835625249764e-20 1.1337404451501002e-20 1.1618973274667897e-20
4.4147863050159053e-04 5.0000000000000001e-03 0.0000000000000000e+00 9.8499999999996890e-01 3.1002860782334296e-14 1.0000000000000000e-02 1.1164330163680369e-20 1.1474830188496079e-20 1.1785330208972757e-20
4.7043102909050116e-04 5.0000000000000001e-03 0.0000000000000000e+00 9.8499999999996202e-01 3.7876786250687023e-14 1.0000000000000000e-02 1.1266089980607323e-20 1.1603725301123917e-20 1.1941360616598854e-20
4.9885091852375218e-04 5.0000000000000001e-03 0.0000000000000000e+00 9.8499999999995447e-01 4.5538627563046930e-14 1.0000000000000000e-02 1.1364128165069802e-20 1.1727906500778297e-20 1.2091684830583271e-20
5.2662029317784853e-04 5.0000000000000001e-03 0.0000000000000000e+00 9.8499999999994625e-01 5.3837851645016571e-14 1.0000000000000000e-02 1.1458364196731398e-20 1.1847271753361880e-20 1.2236179303206614e-20
5.5354630098247704e-04 5.0000000000000001e-03 0.0000000000000000e+00 9.8499999999993915e-01 6.0915608877313647e-14 1.0000000000000000e-02 1.1541138295798314e-20 1.1952118411510638e-20 1.2363098520448318e-20
5.7957309554745873e-04 5.0000000000000001e-03 0.0000000000000000e+00 9.8499999999993404e-01 6.5898866286002081e-14 1.0000000000000000e-02 1.1608882796554451e-20 1.2037928016489437e-20 1.2466973229742839e-20
6.0479071710850540e-04 5.0000000000000001e-03 0.0000000000000000e+00 9.8499999999993049e-01 6.9527014284686764e-14 1.0000000000000000e-02 1.1667345346730353e-20 1.2111980338039707e-20 1.2556615322344713e-20
6.2915592400536458e-04 5.0000000000000001e-03 0.0000000000000000e+00 9.8499999999992871e-01 7.1281637302467183e-14 1.0000000000000000e-02 1.1714191278459844e-20 1.2171318276651243e-20 1.2628445268099407e-20
6.5293836024926666e-04 5.0000000000000001e-03 0.0000000000000000e+00 9.8499999999992849e-01 7.1530430134354887e-14 1.0000000000000000e-02 1.1750831150209553e-20 1.2217728954455335e-20 1.2684626752113927e-20
6.7631846862015177e-04 5.0000000000000001e-03 0.0000000000000000e+00 9.8499999999992960e-01 7.0291120280785532e-14 1.0000000000000000e-02 1.1780598850698960e-20 1.2255434090517417e-20 1.2730269325493302e-20
6.9925352284272435e-04 5.0000000000000001e-03 0.0000000000000000e+00 9.8499999999993337e-01 6.6585636938460336e-14 1.0000000000000000e-02 1.1788051360350733e-20 1.2264874051185265e-20 1.2741696737511715e-20
